,Prscrbr_NPI,Prscrbr_Last_Org_Name,Prscrbr_First_Name,Prscrbr_City,Prscrbr_State_Abrvtn,Prscrbr_State_FIPS,Prscrbr_Type,Prscrbr_Type_Src,Brnd_Name,Gnrc_Name,Tot_Clms,Tot_30day_Fills,Tot_Day_Suply,Tot_Drug_Cst,Tot_Benes,GE65_Sprsn_Flag,GE65_Tot_Clms,GE65_Tot_30day_Fills,GE65_Tot_Drug_Cst,GE65_Tot_Day_Suply,GE65_Bene_Sprsn_Flag,GE65_Tot_Benes,Year
145,1124373014,Baum,Kimberley,Spokane,WA,53,Pharmacist,T,Mavyret,Glecaprevir/Pibrentasvir,17,17.0,476,229414.1,,*,,,,,*,,2018
146,1124402508,Dawkins,Sarah,Raleigh,NC,37,Nurse Practitioner,S,Mavyret,Glecaprevir/Pibrentasvir,19,19.0,532,258712.3,,#,,,,,*,,2018
147,1124404173,Colclough,Sheena,Little Rock,AR,5,Nurse Practitioner,S,Mavyret,Glecaprevir/Pibrentasvir,56,56.0,1568,742791.92,29.0,,16.0,16.0,209935.2,448.0,*,,2018
148,1134123938,Reddy,Sridhar,Austin,TX,48,Gastroenterology,S,Mavyret,Glecaprevir/Pibrentasvir,24,24.0,672,329864.16,,*,,,,,*,,2018
149,1134191869,Menon,Kozhikode Veetil,Sioux Falls,SD,46,Gastroenterology,S,Mavyret,Glecaprevir/Pibrentasvir,22,22.0,616,297002.48,,*,,,,,*,,2018
150,1134196611,Stott,Geraldine,Norfolk,VA,51,Infectious Disease,S,Mavyret,Glecaprevir/Pibrentasvir,18,18.0,504,238532.26,,*,,,,,*,,2018
151,1134232051,Mendler,Michel,Loma Linda,CA,6,Internal Medicine,S,Mavyret,Glecaprevir/Pibrentasvir,11,11.0,308,142643.23,,*,,,,,*,,2018
152,1134295272,Morkoc,Fikir,Citrus Heights,CA,6,Internal Medicine,S,Mavyret,Glecaprevir/Pibrentasvir,20,20.0,560,268237.64,,#,,,,,*,,2018
153,1134381437,White Abbatessa,Laurie,Buffalo,NY,36,Nurse Practitioner,S,Mavyret,Glecaprevir/Pibrentasvir,34,34.0,952,451024.05,15.0,,12.0,12.0,162248.5,336.0,*,,2018
154,1134388598,Paul,Sonali,Chicago,IL,17,Gastroenterology,S,Mavyret,Glecaprevir/Pibrentasvir,12,12.0,336,159276.7,,*,,,,,*,,2018
155,1134389646,Powell,Jesse,Minneapolis,MN,27,Physician Assistant,S,Mavyret,Glecaprevir/Pibrentasvir,50,50.0,1400,676622.2,24.0,,27.0,27.0,364374.2,756.0,,13.0,2018
156,1144252370,Elhazin,Bridgeida,Loma Linda,CA,6,Nurse Practitioner,S,Mavyret,Glecaprevir/Pibrentasvir,18,18.0,504,241823.01,,*,,,,,*,,2018
157,1144450792,Henderson,Phillip,Mobile,AL,1,Gastroenterology,S,Mavyret,Glecaprevir/Pibrentasvir,24,24.0,672,321595.08,12.0,,12.0,12.0,161424.02,336.0,*,,2018
158,1144551979,Woo,Garmen,Oakland,CA,6,Internal Medicine,S,Mavyret,Glecaprevir/Pibrentasvir,11,11.0,308,152927.79,,*,,,,,*,,2018
159,1144679051,Palmer,Tiedre,Statesville,NC,37,Nurse Practitioner,S,Mavyret,Glecaprevir/Pibrentasvir,25,25.0,700,341332.36,12.0,*,,,,,*,,2018
160,1144766619,Giscombe,Sophia,North Palm Beach,FL,12,Nurse Practitioner,S,Mavyret,Glecaprevir/Pibrentasvir,13,13.0,364,176888.74,,*,,,,,*,,2018
161,1154309375,Boehmke,James,Texarkana,TX,48,Gastroenterology,S,Mavyret,Glecaprevir/Pibrentasvir,11,11.0,308,150574.02,,*,,,,,*,,2018
162,1154364065,Williams,Sally,Vancouver,WA,53,Infectious Disease,S,Mavyret,Glecaprevir/Pibrentasvir,98,98.0,2744,1341646.83,47.0,,61.0,61.0,831082.99,1708.0,,28.0,2018
163,1154371789,Johnson,Sherry,Duluth,MN,27,Nurse Practitioner,S,Mavyret,Glecaprevir/Pibrentasvir,25,25.0,700,341942.3,12.0,,14.0,14.0,192821.1,392.0,*,,2018
164,1154405215,Jezsik,Janet,Durham,NC,37,Physician Assistant,S,Mavyret,Glecaprevir/Pibrentasvir,25,25.0,700,331356.62,,*,,,,,*,,2018
165,1154477768,Nichol,Aran,Santa Cruz,CA,6,Infectious Disease,S,Mavyret,Glecaprevir/Pibrentasvir,17,17.0,476,230807.22,,#,,,,,*,,2018
166,1154587731,John,Savio,Syracuse,NY,36,Gastroenterology,S,Mavyret,Glecaprevir/Pibrentasvir,23,23.0,644,317125.85,,*,,,,,*,,2018
167,1164451233,Batah,Jihad,Mission Hills,CA,6,Gastroenterology,S,Mavyret,Glecaprevir/Pibrentasvir,14,14.0,392,190120.38,,#,,,,,*,,2018
168,1164583373,Tjaden,Jeffrey,Kalispell,MT,30,Infectious Disease,S,Mavyret,Glecaprevir/Pibrentasvir,15,15.0,420,202472.88,,*,,,,,*,,2018
169,1164585683,Reau,Nancy,Burr Ridge,IL,17,Gastroenterology,S,Mavyret,Glecaprevir/Pibrentasvir,11,11.0,308,150557.15,,*,,,,,*,,2018
170,1174561674,Yozviak,Joseph,Allentown,PA,42,Infectious Disease,S,Mavyret,Glecaprevir/Pibrentasvir,36,36.0,1008,482596.42,15.0,,13.0,13.0,177827.14,364.0,*,,2018
171,1174568760,Darmody,Jacqueline,Baltimore,MD,24,Nurse Practitioner,S,Mavyret,Glecaprevir/Pibrentasvir,14,14.0,392,187010.58,,*,,,,,*,,2018
172,1174621726,Morgan,Clayton,Princeton,WV,54,Physician Assistant,S,Mavyret,Glecaprevir/Pibrentasvir,20,20.0,560,271776.78,,*,,,,,*,,2018
173,1174688956,Russell-Mcclain,Cynthia,Monterey,CA,6,Physician Assistant,S,Mavyret,Glecaprevir/Pibrentasvir,16,16.0,448,217116.54,,#,,,,,*,,2018
174,1174785562,Senadhi,Viplove,Montgomery,AL,1,Gastroenterology,S,Mavyret,Glecaprevir/Pibrentasvir,15,15.0,420,202238.42,,*,,,,,*,,2018
175,1174793483,Hubbard,Hopethe,San Antonio,TX,48,Gastroenterology,S,Mavyret,Glecaprevir/Pibrentasvir,15,15.0,420,200279.54,,*,,,,,*,,2018
176,1184005258,Fontanilla,Robert,Cathedral City,CA,6,Physician Assistant,S,Mavyret,Glecaprevir/Pibrentasvir,11,11.0,308,147684.05,,*,,,,,*,,2018
177,1184026791,Helton,Daniel,Powell,TN,47,Nurse Practitioner,S,Mavyret,Glecaprevir/Pibrentasvir,17,17.0,476,232458.4,,,0.0,0.0,0.0,0.0,#,,2018
178,1184157968,Weisz,Katie,Port Orage,FL,12,Physician Assistant,S,Mavyret,Glecaprevir/Pibrentasvir,14,14.0,392,185434.41,,,14.0,14.0,185434.41,392.0,*,,2018
179,1184632317,Bannon,Kathleen,Laredo,TX,48,Nurse Practitioner,S,Mavyret,Glecaprevir/Pibrentasvir,36,36.0,1008,499885.72,18.0,,20.0,20.0,283458.8,560.0,*,,2018
180,1184679599,Moyenuddin,Munshi,Akron,OH,39,Infectious Disease,S,Mavyret,Glecaprevir/Pibrentasvir,12,12.0,336,162650.72,,*,,,,,*,,2018
181,1184687006,Dunn,Michael,Pittsburgh,PA,42,Gastroenterology,S,Mavyret,Glecaprevir/Pibrentasvir,35,35.0,980,466423.74,15.0,#,,,,,#,,2018
182,1184699001,Shaikh,Obaid,Pittsburgh,PA,42,Gastroenterology,S,Mavyret,Glecaprevir/Pibrentasvir,11,11.0,308,140423.3,,*,,,,,*,,2018
183,1184779415,Feyssa,Eyob,Philadelphia,PA,42,Internal Medicine,S,Mavyret,Glecaprevir/Pibrentasvir,118,118.0,3304,1579090.55,50.0,,64.0,64.0,852937.77,1792.0,,28.0,2018
184,1184858540,Calo,Bianca,Houston,TX,48,Nurse Practitioner,S,Mavyret,Glecaprevir/Pibrentasvir,28,28.0,784,389791.15,13.0,#,,,,,*,,2018
185,1184941791,Catalli,Lisa,San Francisco,CA,6,Nurse Practitioner,S,Mavyret,Glecaprevir/Pibrentasvir,16,16.0,448,211023.2,,*,,,,,*,,2018
186,1194061788,Oberg,Christine,Albuquerque,NM,35,Nurse Practitioner,S,Mavyret,Glecaprevir/Pibrentasvir,11,11.0,308,154521.1,,*,,,,,*,,2018
187,1194719260,Thomas,Jason,Greensburg,PA,42,Physician Assistant,S,Mavyret,Glecaprevir/Pibrentasvir,28,28.0,784,373068.46,14.0,*,,,,,*,,2018
188,1194794545,Haldeman,Richard,Albany,NY,36,Physician Assistant,S,Mavyret,Glecaprevir/Pibrentasvir,13,13.0,364,171974.11,,,0.0,0.0,0.0,0.0,#,,2018
189,1194813857,Teferi,Gebeyehu,Washington,DC,11,Internal Medicine,T,Mavyret,Glecaprevir/Pibrentasvir,12,12.0,336,158941.94,,*,,,,,*,,2018
190,1194817247,Steele,Maria,Clive,IA,19,Nurse Practitioner,S,Mavyret,Glecaprevir/Pibrentasvir,11,11.0,308,149920.56,,*,,,,,*,,2018
191,1194869313,Crouch,Pierre-Cedric,San Francisco,CA,6,Nurse Practitioner,S,Mavyret,Glecaprevir/Pibrentasvir,15,15.0,420,197395.07,,*,,,,,*,,2018
192,1194972083,Rathbun,Robert,San Diego,CA,6,Pharmacist,T,Mavyret,Glecaprevir/Pibrentasvir,12,12.0,336,172860.0,,,12.0,12.0,172860.0,336.0,*,,2018
193,1205056041,Comer,Robert,Greensboro,NC,37,Internal Medicine,S,Mavyret,Glecaprevir/Pibrentasvir,18,18.0,504,241116.54,,*,,,,,*,,2018
194,1205233921,Gowan,Tracy,Louisville,KY,21,Nurse Practitioner,S,Mavyret,Glecaprevir/Pibrentasvir,24,24.0,672,319258.64,12.0,*,,,,,*,,2018
195,1205367687,Vilcheck,Jeremy,Danville,PA,42,Nurse Practitioner,S,Mavyret,Glecaprevir/Pibrentasvir,33,33.0,924,442389.94,19.0,,17.0,17.0,226000.32,476.0,*,,2018
196,1205826419,Dies,David,Shreveport,LA,22,Gastroenterology,S,Mavyret,Glecaprevir/Pibrentasvir,65,65.0,1820,867674.09,32.0,,28.0,28.0,377501.37,784.0,,15.0,2018
197,1205844909,Fowler,Marcia,Rochester,NY,36,Nurse Practitioner,S,Mavyret,Glecaprevir/Pibrentasvir,16,16.0,448,218727.57,,#,,,,,*,,2018
198,1205852985,Pruthi,Jatinder,Lancaster,CA,6,Gastroenterology,S,Mavyret,Glecaprevir/Pibrentasvir,13,13.0,364,171926.66,,*,,,,,*,,2018
199,1205866613,Moizeau,Catherine,Sacramento,CA,6,Family Practice,S,Mavyret,Glecaprevir/Pibrentasvir,13,13.0,364,178703.96,,*,,,,,*,,2018
200,1205876463,Kim,Hyang,Seattle,WA,53,Infectious Disease,S,Mavyret,Glecaprevir/Pibrentasvir,18,18.0,506,241056.78,,*,,,,,*,,2018
201,1215019534,Wilson,Renee,Boise,ID,16,Physician Assistant,S,Mavyret,Glecaprevir/Pibrentasvir,11,11.0,308,145770.1,,*,,,,,*,,2018
202,1215170816,Kothari,Megha,Brooklyn,NY,36,Internal Medicine,S,Mavyret,Glecaprevir/Pibrentasvir,12,12.0,336,163189.38,,*,,,,,*,,2018
203,1215920723,Rajendran,Suresh,Houston,TX,48,Gastroenterology,S,Mavyret,Glecaprevir/Pibrentasvir,15,15.0,420,202099.94,,#,,,,,*,,2018
204,1225355407,Oland,Brent,Clarksville,TN,47,Physician Assistant,S,Mavyret,Glecaprevir/Pibrentasvir,15,15.0,420,204251.16,,,0.0,0.0,0.0,0.0,#,,2018
205,1225370828,Al Juboori,Alhareth,Columbia,MO,29,Gastroenterology,S,Mavyret,Glecaprevir/Pibrentasvir,22,22.0,616,286579.02,,*,,,,,*,,2018
206,1225393127,Martindale,Jeffrey,Sacramento,CA,6,Pharmacist,T,Mavyret,Glecaprevir/Pibrentasvir,13,13.0,364,187265.0,,,13.0,13.0,187265.0,364.0,*,,2018
207,1225451925,Balch,Leah,Greeneville,TN,47,Nurse Practitioner,S,Mavyret,Glecaprevir/Pibrentasvir,12,12.0,336,166080.83,,*,,,,,*,,2018
208,1235106386,Pelz,Robert,Springfield,OR,41,Infectious Disease,S,Mavyret,Glecaprevir/Pibrentasvir,20,20.0,560,274824.76,,*,,,,,*,,2018
209,1235326521,Peters,Carol,Tucson,AZ,4,Nurse Practitioner,S,Mavyret,Glecaprevir/Pibrentasvir,13,13.0,364,175223.61,,*,,,,,*,,2018
210,1235426420,Htut,Alvin,New Rochelle,NY,36,Gastroenterology,S,Mavyret,Glecaprevir/Pibrentasvir,13,13.0,364,174068.02,,*,,,,,*,,2018
211,1245200906,Oguchi,Godson,Orange City,FL,12,Internal Medicine,S,Mavyret,Glecaprevir/Pibrentasvir,17,17.0,476,231056.24,,*,,,,,*,,2018
212,1245203561,Shields,William,Grand Junction,CO,8,Gastroenterology,S,Mavyret,Glecaprevir/Pibrentasvir,13,13.0,364,179393.45,,*,,,,,*,,2018
213,1245252667,Leung,Anthony,Akron,OH,39,Infectious Disease,S,Mavyret,Glecaprevir/Pibrentasvir,19,19.0,532,256878.06,,#,,,,,*,,2018
214,1245320563,Matuk,Robin,Bakersfield,CA,6,Gastroenterology,S,Mavyret,Glecaprevir/Pibrentasvir,11,11.0,308,148060.22,,*,,,,,*,,2018
215,1245361195,Shea,Dustin,Huntington Beach,CA,6,Physician Assistant,S,Mavyret,Glecaprevir/Pibrentasvir,11,11.9,336,157753.14,,*,,,,,*,,2018
216,1245440361,Degala,Gourisankar,Clearwater,FL,12,Gastroenterology,S,Mavyret,Glecaprevir/Pibrentasvir,13,13.0,364,179018.91,,*,,,,,*,,2018
217,1245464361,Figueroa Diaz,Viviana,New York,NY,36,Gastroenterology,S,Mavyret,Glecaprevir/Pibrentasvir,13,13.0,364,170366.95,,*,,,,,*,,2018
218,1245495092,Ratner,Deborah,Chester,PA,42,Nurse Practitioner,S,Mavyret,Glecaprevir/Pibrentasvir,12,12.0,336,160694.34,,*,,,,,*,,2018
219,1245500610,Welti,Mary,Chicago,IL,17,Nurse Practitioner,S,Mavyret,Glecaprevir/Pibrentasvir,24,24.9,700,336864.77,11.0,#,,,,,*,,2018
220,1245548718,Foster,Ashley,Richmond,VA,51,Nurse Practitioner,S,Mavyret,Glecaprevir/Pibrentasvir,25,25.0,700,335259.13,14.0,,14.0,14.0,186761.25,392.0,*,,2018
221,1245595404,Gunn,April,Chattanooga,TN,47,Family Practice,S,Mavyret,Glecaprevir/Pibrentasvir,20,20.0,560,269314.46,,#,,,,,*,,2018
222,1245624626,Williams,Blake,Des Moines,IA,19,Nurse Practitioner,S,Mavyret,Glecaprevir/Pibrentasvir,20,20.0,560,275586.9,,#,,,,,*,,2018
223,1245631456,Morang,Amy,Manchester,NH,33,Nurse Practitioner,S,Mavyret,Glecaprevir/Pibrentasvir,18,18.0,504,246256.18,,*,,,,,*,,2018
224,1245656479,Surla,Jessie,Roswell,NM,35,Nurse Practitioner,S,Mavyret,Glecaprevir/Pibrentasvir,19,19.0,532,253735.34,,*,,,,,*,,2018
225,1255342598,Propeck,Scott,Shawnee,KS,20,Gastroenterology,S,Mavyret,Glecaprevir/Pibrentasvir,13,13.0,364,176457.21,,*,,,,,*,,2018
226,1255381281,Sachdev,Arvinder,Morristown,TN,47,Gastroenterology,S,Mavyret,Glecaprevir/Pibrentasvir,30,30.0,840,417961.66,16.0,*,,,,,*,,2018
227,1255693545,Kupferman,Tania,New York,NY,36,Internal Medicine,T,Mavyret,Glecaprevir/Pibrentasvir,11,11.0,308,144268.5,,*,,,,,*,,2018
228,1265458574,Crippin,Jeffrey,Saint Louis,MO,29,Gastroenterology,S,Mavyret,Glecaprevir/Pibrentasvir,16,16.0,448,222552.48,,#,,,,,*,,2018
229,1265470322,Crane,Lawrence,Detroit,MI,26,Infectious Disease,S,Mavyret,Glecaprevir/Pibrentasvir,13,13.0,364,170423.44,,*,,,,,*,,2018
230,1265490247,Angell,Ethan,Spokane,WA,53,Family Practice,S,Mavyret,Glecaprevir/Pibrentasvir,20,20.0,560,271611.46,,*,,,,,*,,2018
231,1265569602,Jacob,Sneha,New Brunswick,NJ,34,Internal Medicine,S,Mavyret,Glecaprevir/Pibrentasvir,13,13.0,364,175553.8,,*,,,,,*,,2018
232,1265620462,Jalal,Prasun,Houston,TX,48,General Surgery,S,Mavyret,Glecaprevir/Pibrentasvir,35,35.0,980,470964.54,15.0,,16.0,16.0,216306.83,448.0,*,,2018
233,1265721419,Wheeler,Cynthia,Nashville,TN,47,Nurse Practitioner,S,Mavyret,Glecaprevir/Pibrentasvir,31,31.0,868,420103.36,13.0,,20.0,20.0,269689.14,560.0,*,,2018
234,1265797690,Castro Pena,Norys,San Antonio,TX,48,Internal Medicine,S,Mavyret,Glecaprevir/Pibrentasvir,16,16.0,448,228102.0,,*,,,,,*,,2018
235,1275034258,Siegel,Amanda,Rialto,CA,6,Physician Assistant,S,Mavyret,Glecaprevir/Pibrentasvir,13,13.0,364,179192.77,,#,,,,,*,,2018
236,1275504987,Wahler,Deborah,Orlando,FL,12,Nurse Practitioner,S,Mavyret,Glecaprevir/Pibrentasvir,27,27.0,756,359784.45,,*,,,,,*,,2018
237,1275559817,Wascom,Patti,Bogalusa,LA,22,Nurse Practitioner,S,Mavyret,Glecaprevir/Pibrentasvir,14,14.0,394,185478.16,,*,,,,,*,,2018
238,1275580698,El-Newihi,Hussein,El Centro,CA,6,Gastroenterology,S,Mavyret,Glecaprevir/Pibrentasvir,12,12.0,336,157501.42,,*,,,,,*,,2018
239,1275582264,Minkin,Andrew,Berlin,VT,50,Gastroenterology,S,Mavyret,Glecaprevir/Pibrentasvir,18,18.0,504,245541.54,,*,,,,,*,,2018
240,1275738445,Kumari,Radhika,Palo Alto,CA,6,Gastroenterology,S,Mavyret,Glecaprevir/Pibrentasvir,12,12.0,336,162269.71,,,12.0,12.0,162269.71,336.0,*,,2018
241,1275886772,Radkowski,Katie,Bakersfield,CA,6,Physician Assistant,S,Mavyret,Glecaprevir/Pibrentasvir,18,18.0,504,242759.06,,*,,,,,*,,2018
242,1285043422,Boyer,Lauren,Baltimore,MD,24,Nurse Practitioner,S,Mavyret,Glecaprevir/Pibrentasvir,21,21.0,588,277020.47,,*,,,,,*,,2018
243,1285066480,Ross,Dana,Chattanooga,TN,47,Nurse Practitioner,S,Mavyret,Glecaprevir/Pibrentasvir,32,32.0,896,422340.08,14.0,,11.0,11.0,143919.52,308.0,*,,2018
244,1285602813,Blume,Michael,Baltimore,MD,24,Gastroenterology,S,Mavyret,Glecaprevir/Pibrentasvir,19,19.0,532,252231.3,,#,,,,,*,,2018
245,1285681692,Nichols,Jean,Wilmington,NC,37,Physician Assistant,S,Mavyret,Glecaprevir/Pibrentasvir,14,14.0,392,183843.04,,*,,,,,*,,2018
246,1285742452,Kohring,Heather,Twin Falls,ID,16,Nurse Practitioner,S,Mavyret,Glecaprevir/Pibrentasvir,16,16.0,448,215032.54,,#,,,,,*,,2018
247,1285743419,O'halloran,James,Torrington,CT,9,Internal Medicine,S,Mavyret,Glecaprevir/Pibrentasvir,12,12.0,336,160553.32,,*,,,,,*,,2018
248,1285760454,Lippello,Anita,Pittsburgh,PA,42,Nurse Practitioner,S,Mavyret,Glecaprevir/Pibrentasvir,22,22.0,616,284182.46,,*,,,,,*,,2018
249,1285791293,Mcmahon,Jeffrey,Grosse Pointe Woods,MI,26,Physician Assistant,S,Mavyret,Glecaprevir/Pibrentasvir,39,39.0,1092,498518.09,19.0,#,,,,,#,,2018
250,1285958751,Singh,Lav,Paris,TX,48,Internal Medicine,S,Mavyret,Glecaprevir/Pibrentasvir,13,13.0,364,175693.66,,,13.0,13.0,175693.66,364.0,*,,2018
251,1295155307,Kiyani,Amirali,Philadelphia,PA,42,Internal Medicine,S,Mavyret,Glecaprevir/Pibrentasvir,11,11.0,308,144472.3,,*,,,,,*,,2018
252,1295177541,Shuler,Cory,Boise,ID,16,Nurse Practitioner,S,Mavyret,Glecaprevir/Pibrentasvir,13,13.0,364,174432.84,,*,,,,,*,,2018
253,1295750560,Jenkins,Melissa,Cleveland,OH,39,Infectious Disease,S,Mavyret,Glecaprevir/Pibrentasvir,19,19.0,532,251389.12,,#,,,,,*,,2018
254,1295821890,D'souza,Sharlene,Portland,OR,41,Gastroenterology,S,Mavyret,Glecaprevir/Pibrentasvir,13,13.0,364,179674.2,,*,,,,,*,,2018
255,1295855872,Gallagher,Maureen,Chicago,IL,17,Nurse Practitioner,S,Mavyret,Glecaprevir/Pibrentasvir,14,14.0,392,185980.56,,#,,,,,*,,2018
256,1306043021,Nadimpalli,Ravi,Naperville,IL,17,Gastroenterology,S,Mavyret,Glecaprevir/Pibrentasvir,12,12.0,336,162614.35,,*,,,,,*,,2018
257,1306049606,Grant,Lafaine,Dallas,TX,48,Internal Medicine,S,Mavyret,Glecaprevir/Pibrentasvir,18,18.0,504,240606.11,,*,,,,,*,,2018
258,1306811864,Rabinovitz,Mordechai,Pittsburgh,PA,42,Gastroenterology,S,Mavyret,Glecaprevir/Pibrentasvir,94,94.0,2632,1232957.46,45.0,,46.0,46.0,601793.96,1288.0,,23.0,2018
259,1306820618,Daboul,Isam,Oregon,OH,39,Gastroenterology,S,Mavyret,Glecaprevir/Pibrentasvir,11,11.0,308,145208.61,,*,,,,,*,,2018
260,1306847884,Oliva,Jose,Pittsburgh,PA,42,Gastroenterology,S,Mavyret,Glecaprevir/Pibrentasvir,23,23.0,644,305521.9,,#,,,,,*,,2018
261,1306866140,Siegel,Marc,Washington,DC,11,Infectious Disease,S,Mavyret,Glecaprevir/Pibrentasvir,12,12.0,336,164981.9,,*,,,,,*,,2018
262,1306868856,King,John,Shreveport,LA,22,Infectious Disease,S,Mavyret,Glecaprevir/Pibrentasvir,29,29.0,812,386144.18,15.0,*,,,,,*,,2018
263,1306872155,Maliakkal,Benedict,Memphis,TN,47,Gastroenterology,S,Mavyret,Glecaprevir/Pibrentasvir,42,42.0,1176,573130.74,16.0,*,,,,,*,,2018
264,1306893516,Mittal,Ram,Fresno,CA,6,Gastroenterology,S,Mavyret,Glecaprevir/Pibrentasvir,12,12.0,336,161487.11,,*,,,,,*,,2018
265,1316069420,Simpson,Heather,Charleston,SC,45,Gastroenterology,S,Mavyret,Glecaprevir/Pibrentasvir,12,12.0,336,163612.14,,*,,,,,*,,2018
266,1316926678,Shin,Jason,Pomona,CA,6,Gastroenterology,S,Mavyret,Glecaprevir/Pibrentasvir,11,11.0,308,146200.66,,*,,,,,*,,2018
267,1316975840,Cohen,Stanley,Cleveland,OH,39,Gastroenterology,S,Mavyret,Glecaprevir/Pibrentasvir,45,45.0,1260,618972.48,19.0,#,,,,,#,,2018
268,1326066747,Korenblat,Kevin,Saint Louis,MO,29,Gastroenterology,S,Mavyret,Glecaprevir/Pibrentasvir,12,12.0,336,164471.77,,*,,,,,*,,2018
269,1326068479,Barry,Curtis,Worcester,MA,25,Gastroenterology,S,Mavyret,Glecaprevir/Pibrentasvir,13,13.0,364,175499.71,,*,,,,,*,,2018
270,1326095613,Lam,Patrick,Goodyear,AZ,4,Gastroenterology,S,Mavyret,Glecaprevir/Pibrentasvir,13,13.0,364,177383.62,,*,,,,,*,,2018
271,1326099466,Baez,Virgen,Caguas,PR,72,Gastroenterology,S,Mavyret,Glecaprevir/Pibrentasvir,11,11.0,308,148773.44,,,11.0,11.0,148773.44,308.0,*,,2018
272,1326200536,Bahuva,Rubin,Evansville,IN,18,Gastroenterology,S,Mavyret,Glecaprevir/Pibrentasvir,15,15.0,420,200753.69,,*,,,,,*,,2018
273,1326214438,Chastain,Cody,Nashville,TN,47,Internal Medicine,S,Mavyret,Glecaprevir/Pibrentasvir,12,12.0,336,165571.5,,*,,,,,*,,2018
274,1326230038,Alsibae,Mohamad Rasm,Royal Oak,MI,26,Gastroenterology,S,Mavyret,Glecaprevir/Pibrentasvir,30,30.0,840,404329.53,12.0,#,,,,,*,,2018
275,1326334855,Brady,Adam,Corvallis,OR,41,Internal Medicine,S,Mavyret,Glecaprevir/Pibrentasvir,41,41.0,1148,554158.32,21.0,,27.0,27.0,366810.94,756.0,#,,2018
276,1326351164,Abid,Sabeen,Philadelphia,PA,42,Gastroenterology,S,Mavyret,Glecaprevir/Pibrentasvir,20,20.0,560,270153.08,,*,,,,,*,,2018
277,1326351594,Mohan,Vinod,Bangor,ME,23,Infectious Disease,S,Mavyret,Glecaprevir/Pibrentasvir,14,14.0,392,189810.6,,*,,,,,*,,2018
278,1326405994,Diggs,Emily,Morganton,NC,37,Physician Assistant,S,Mavyret,Glecaprevir/Pibrentasvir,12,12.0,336,160753.16,,,0.0,0.0,0.0,0.0,#,,2018
279,1326452558,Du,Annie,Brooklyn,NY,36,Physician Assistant,S,Mavyret,Glecaprevir/Pibrentasvir,13,13.9,392,187090.69,,#,,,,,*,,2018
280,1326467804,Brotherton,Anne,Petaluma,CA,6,Nurse Practitioner,S,Mavyret,Glecaprevir/Pibrentasvir,12,12.0,336,163191.33,,*,,,,,*,,2018
281,1336109735,Weinstein,Jeffrey,Dallas,TX,48,Gastroenterology,S,Mavyret,Glecaprevir/Pibrentasvir,14,14.0,392,197268.49,,*,,,,,*,,2018
282,1336109925,Mubarak,Abdullah,Tyler,TX,48,Internal Medicine,S,Mavyret,Glecaprevir/Pibrentasvir,15,15.0,420,196125.34,,*,,,,,*,,2018
283,1336110543,Bernstein,Marc,Saint Louis,MO,29,Gastroenterology,S,Mavyret,Glecaprevir/Pibrentasvir,11,11.0,308,151879.82,,*,,,,,*,,2018
284,1336411453,Lingiah,Vivek,Newark,NJ,34,Internal Medicine,S,Mavyret,Glecaprevir/Pibrentasvir,11,11.0,308,150851.87,,*,,,,,*,,2018
285,1336455260,Atiq,Omair,Montgomery,AL,1,Gastroenterology,S,Mavyret,Glecaprevir/Pibrentasvir,11,11.0,308,145219.15,,*,,,,,*,,2018
286,1336556588,Slacktish,Adriene,Wilkes Barre,PA,42,Nurse Practitioner,S,Mavyret,Glecaprevir/Pibrentasvir,14,14.0,392,184438.04,,*,,,,,*,,2018
287,1336587252,Park,Byung,Los Angeles,CA,6,Nurse Practitioner,S,Mavyret,Glecaprevir/Pibrentasvir,12,12.0,336,157762.06,,,12.0,12.0,157762.06,336.0,*,,2018
288,1346210838,Conner,Gregory,Charlotte,NC,37,Physician Assistant,S,Mavyret,Glecaprevir/Pibrentasvir,19,19.0,532,259208.44,,#,,,,,*,,2018
289,1346255809,Dunkelberg,Jeffrey,Iowa City,IA,19,Gastroenterology,S,Mavyret,Glecaprevir/Pibrentasvir,31,31.0,868,410800.3,14.0,,19.0,19.0,252959.04,532.0,*,,2018
290,1346260379,Cronin,Jason,Springfield,OR,41,Infectious Disease,S,Mavyret,Glecaprevir/Pibrentasvir,23,23.0,644,309841.84,11.0,*,,,,,*,,2018
291,1346291747,Christensen,Kenneth,Milwaukee,WI,55,Physician Assistant,S,Mavyret,Glecaprevir/Pibrentasvir,11,11.0,308,149438.46,,*,,,,,*,,2018
292,1346304847,Butt,Waseem,Wilkes Barre,PA,42,Gastroenterology,S,Mavyret,Glecaprevir/Pibrentasvir,18,18.0,504,238946.98,,*,,,,,*,,2018
293,1346327822,Joshi,Shobha,New Orleans,LA,22,Gastroenterology,S,Mavyret,Glecaprevir/Pibrentasvir,19,19.0,532,254688.12,,*,,,,,*,,2018
294,1346401445,Moaven,Jubeen,Springfield,OR,41,Gastroenterology,S,Mavyret,Glecaprevir/Pibrentasvir,15,15.0,420,199903.88,,#,,,,,*,,2018
295,1356317333,Zimmerman,Richard,Pittsburgh,PA,42,Specialist,T,Mavyret,Glecaprevir/Pibrentasvir,15,15.0,420,204411.98,,#,,,,,*,,2018
